VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,56:48.0,57:04.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,57:20.0,57:55.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,10:22.0,10:53.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,19:54.0,20:06.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,50:15.0,50:30.0,N,1,41,41,1,0.15,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,59:45.0,59:59.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,45:55.0,46:09.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,56:04.0,56:33.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,49:38.0,49:47.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,33:54.0,34:20.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,44:31.0,44:57.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,51:18.0,51:53.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,48:59.0,49:22.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:47.0,59:09.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,57:03.0,58:04.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,22:05.0,22:33.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,21:44.0,22:17.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,42:16.0,42:37.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,51:06.0,51:15.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,51:30.0,52:18.0,N,1,41,41,1,0.1,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,23:39.0,24:37.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,50:51.0,51:15.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,26:49.0,27:10.0,N,1,41,41,1,0.13,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,47:04.0,47:08.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,15:11.0,16:00.0,N,1,41,41,1,0.1,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,00:00.0,00:07.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,18:04.0,18:43.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,11:53.0,11:57.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,37:10.0,38:03.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,38:23.0,38:52.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,33:09.0,33:13.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,47:51.0,48:27.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,27:00.0,27:42.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,47:53.0,47:57.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,31:07.0,31:20.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,39:25.0,39:56.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:03.0,58:26.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,41:27.0,41:55.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,39:39.0,40:02.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,40:13.0,40:43.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,38:47.0,39:02.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,32:54.0,33:12.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,34:16.0,34:23.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,48:20.0,48:54.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,15:13.0,15:20.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,25:30.0,25:38.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,21:37.0,21:47.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,48:07.0,48:13.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,05:42.0,05:46.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,33:10.0,33:28.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,33:52.0,34:10.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,01:52.0,02:15.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,18:44.0,19:01.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,50:05.0,50:25.0,N,1,41,41,1,0.14,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,56:23.0,56:43.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,17:49.0,18:32.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,44:55.0,45:31.0,N,1,41,41,1,0.15,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,59:24.0,00:09.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,42:07.0,42:41.0,N,1,41,41,1,0.14,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,21:35.0,21:42.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,49:56.0,50:25.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,42:19.0,43:06.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,53:04.0,53:24.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,57:09.0,57:19.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,34:37.0,34:41.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,22:43.0,23:25.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,06:49.0,07:11.0,N,1,41,41,1,0.14,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,45:41.0,45:56.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,31:51.0,32:16.0,N,1,41,41,1,0.14,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,43:07.0,43:29.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:26.0,58:33.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,19:31.0,19:41.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,28:23.0,28:27.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,16:40.0,16:56.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,00:47.0,00:57.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,18:42.0,18:56.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,23:40.0,24:09.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,08:30.0,09:00.0,N,1,41,41,1,0.16,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,42:28.0,42:42.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,24:34.0,25:05.0,N,1,41,41,1,0.19,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,21:39.0,21:48.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,11:42.0,11:56.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,18:12.0,18:39.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,52:22.0,52:27.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,03:17.0,03:21.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,08:23.0,09:12.0,N,1,41,41,1,0.17,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,06:19.0,06:50.0,N,1,41,41,1,0.1,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,13:36.0,13:49.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,30:21.0,30:35.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,00:09.0,00:22.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,40:36.0,40:59.0,N,1,41,41,1,0.12,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,46:14.0,46:39.0,N,1,41,41,1,0.18,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,37:57.0,38:27.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,43:04.0,43:09.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,16:04.0,16:17.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,14:03.0,14:28.0,N,1,41,41,1,0.13,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,22:45.0,23:05.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,25:39.0,25:53.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,17:39.0,18:12.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,36:33.0,36:45.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,22:04.0,22:24.0,N,1,41,41,1,0.1,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,33:38.0,34:09.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:43.0,59:06.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,57:43.0,57:55.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,43:38.0,44:16.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,10:43.0,10:52.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,16:53.0,17:11.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,02:29.0,02:42.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,16:30.0,17:22.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,05:01.0,05:18.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,40:24.0,40:35.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,32:45.0,33:25.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,50:44.0,51:35.0,N,1,41,41,1,0.07,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,25:59.0,26:27.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,36:59.0,37:04.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:57.0,59:18.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,09:44.0,10:42.0,N,1,41,41,1,0.13,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,30:02.0,30:20.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,24:25.0,24:42.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,04:07.0,04:57.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,07:16.0,08:11.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,44:14.0,44:22.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,53:38.0,54:08.0,N,1,41,41,1,0.15,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,12:37.0,13:08.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,05:31.0,05:36.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,40:16.0,40:29.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,46:54.0,47:25.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,01:18.0,01:45.0,N,1,41,41,1,0.15,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,04:27.0,04:58.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,34:39.0,35:06.0,N,1,41,41,1,0.16,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,35:48.0,36:23.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,07:47.0,08:41.0,N,1,41,41,1,0.07,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,48:03.0,48:17.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,34:54.0,35:12.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,27:38.0,28:19.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,56:20.0,56:53.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,56:12.0,56:32.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,15:12.0,15:59.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,07:03.0,07:26.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,26:58.0,27:14.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,23:27.0,24:18.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,44:40.0,44:44.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,11:00.0,11:59.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,49:00.0,49:29.0,N,1,41,41,1,0.13,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,53:49.0,54:14.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,11:50.0,12:06.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,47:41.0,47:54.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,56:08.0,56:31.0,N,1,41,41,1,0.13,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,57:14.0,58:03.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,33:21.0,33:25.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,44:52.0,45:13.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,42:59.0,43:04.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,30:14.0,30:55.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,42:38.0,42:43.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,19:54.0,20:15.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,24:00.0,24:36.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,59:51.0,00:11.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,01:32.0,02:01.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,53:47.0,54:43.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,06:21.0,06:28.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,00:39.0,00:56.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,02:50.0,03:16.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,11:01.0,11:23.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,02:28.0,02:40.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:07.0,58:30.0,N,1,41,41,1,0.14,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,24:28.0,24:34.0,N,1,41,41,1,0.14,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:47.0,59:14.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,09:12.0,09:54.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,28:30.0,29:10.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,30:47.0,31:16.0,N,1,41,41,1,0.1,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,56:12.0,56:27.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,31:41.0,32:12.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,46:49.0,46:52.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,47:55.0,48:18.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,41:37.0,41:58.0,N,1,41,41,1,0.13,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,47:56.0,48:03.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,01:37.0,02:30.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,06:00.0,06:21.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,57:27.0,57:53.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,33:53.0,34:19.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,35:18.0,35:55.0,N,1,41,41,1,0.14,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,06:01.0,06:55.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,33:37.0,34:03.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,27:33.0,27:46.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:15.0,58:25.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,05:57.0,06:34.0,N,1,41,41,1,0.17,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,18:55.0,19:07.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,34:38.0,34:52.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,48:50.0,49:03.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,06:31.0,06:47.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,09:30.0,09:40.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,29:54.0,30:29.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,54:41.0,55:00.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,15:54.0,16:09.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:46.0,59:16.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,58:38.0,59:18.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,20:43.0,20:51.0,N,1,41,41,1,0.05,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,28:00.0,28:15.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,36:24.0,37:15.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,39:30.0,39:59.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,53:53.0,54:25.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,44:55.0,45:06.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,01:51.0,01:59.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,23:55.0,24:10.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,23:16.0,24:05.0,N,1,41,41,1,0.07,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,31:58.0,32:36.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,35:53.0,36:13.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,49:31.0,49:56.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,27:34.0,27:38.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,24:25.0,24:34.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,41:55.0,42:14.0,N,1,41,41,1,0.07,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,07:54.0,07:58.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,53:41.0,53:45.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,13:32.0,13:40.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,06:02.0,06:52.0,N,1,41,41,1,0.06,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,45:16.0,46:15.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,04:24.0,04:40.0,N,1,41,41,1,0.03,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,40:39.0,40:57.0,N,1,41,41,1,0.13,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,02:06.0,02:14.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,39:27.0,40:04.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,51:21.0,51:37.0,N,1,41,41,1,0.09,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,34:11.0,34:21.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,49:04.0,49:35.0,N,1,41,41,1,0.13,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,33:31.0,33:48.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,17:15.0,17:28.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,54:18.0,54:29.0,N,1,41,41,1,0.01,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,36:33.0,37:05.0,N,1,41,41,1,0.04,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,13:50.0,13:55.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,02:02.0,02:32.0,N,1,41,41,1,0.08,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,41:33.0,41:45.0,N,1,41,41,1,0.07,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,26:30.0,27:08.0,N,1,41,41,1,0.07,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,31:46.0,32:32.0,N,1,41,41,1,0.11,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,44:26.0,45:05.0,N,1,41,41,1,0.15,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,29:16.0,29:41.0,N,1,41,41,1,0.18,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,31:18.0,31:25.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,04:41.0,04:59.0,N,1,41,41,1,0.02,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,42:05.0,42:25.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,34:21.0,34:36.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,14:53.0,14:56.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,42:29.0,43:03.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,43:52.0,44:01.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,49:51.0,52:51.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,07:44.0,07:48.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,40:30.0,40:34.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,17:08.0,17:20.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,29:54.0,29:59.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,54:36.0,54:40.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
2,10:11.0,10:47.0,N,1,41,41,1,0,2.5,0,0.5,0,0,0.3,3.3,2,1,0
